,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
594,MLAT,2019-12-24 14:26:42.684728,2019.12.24 14:26:42.684728,35111,14,26,42,37.47139335,126.44558787,-99.0,121,95.441081,324.811257,4107,KAL9575,52002,1878,568.0,987.0,-55.0,78.0,----,----,----,116,101,71C046,----,departure,north,33L,2336.7,A,2019-12-24 14:25:27.422584,2019-12-24 14:26:59.323128
1807,MLAT,2019-12-24 14:30:57.060984,2019.12.24 14:30:57.060984,40113,14,30,57,37.4738127,126.44340992,-99.0,----,85.471121,324.403877,4302,PAC214,52257,259,375.5,1256.0,-49.75,69.5,----,----,----,116,101,ABC201,----,departure,north,33L,2667.3,A,2019-12-24 14:28:49.012408,2019-12-24 14:31:08.274552
1366,MLAT,2019-12-24 14:38:36.684728,2019.12.24 14:38:36.684728,49310,14,38,36,37.46726811,126.44924641,-99.0,108,82.565504,324.240481,7447,QDA9902,52716,1949,892.0,529.5,-48.25,67.0,----,----,----,116,101,780E34,----,departure,north,33L,1775.8,C,2019-12-24 14:37:19.684728,2019-12-24 14:39:02.323128
576,MLAT,2019-12-24 14:28:30.798840,2019.12.24 14:28:30.798840,37197,14,28,30,37.47422576,126.44308269,-99.0,150,95.526502,324.479753,4113,SIA603,52110,1301,346.5,1301.5,-55.5,77.75,----,----,----,116,101,76CC6D,----,departure,north,33L,2721.5,A,2019-12-24 14:26:56.274552,2019-12-24 14:28:41.012408
38,MLAT,2019-12-24 14:15:37.422584,2019.12.24 14:15:37.422584,21575,14,15,37,37.47024,126.44660175,-99.0,----,87.884157,324.727579,7125,TWB107,51337,770,658.0,859.5,-50.75,71.75,----,----,----,116,101,71C021,----,departure,north,33L,2180.4,C,2019-12-24 14:14:19.012408,2019-12-24 14:15:57.323128
814,MLAT,2019-12-24 14:21:51.274552,2019.12.24 14:21:51.274552,29077,14,21,51,37.47002542,126.44680023,-99.0,108,86.962636,325.304846,4136,TWB127,51711,1595,675.0,835.0,-49.5,71.5,----,----,----,116,101,71C354,----,departure,north,33L,2150.7999999999997,C,2019-12-24 14:20:42.684728,2019-12-24 14:22:09.798840
920,MLAT,2019-12-24 14:32:40.274552,2019.12.24 14:32:40.274552,42280,14,32,40,37.46813715,126.44849002,-99.0,110,87.858195,323.912694,4112,TWB157,52360,806,825.0,625.5,-51.75,71.0,----,----,----,116,101,71C070,----,departure,north,33L,1893.2,C,2019-12-24 14:31:14.422584,2019-12-24 14:33:01.323128
766,MLAT,2019-12-24 14:13:26.274552,2019.12.24 14:13:26.274552,18905,14,13,26,37.4710232,126.44589901,-99.0,100,94.219159,324.285593,4164,TWB163,51206,1648,595.5,945.5,-55.0,76.5,----,----,----,116,101,71C000,----,departure,north,33L,2287.3,C,2019-12-24 14:12:09.684728,2019-12-24 14:13:41.798840
2045,MLAT,2019-12-24 15:28:50.798840,2019.12.24 15:28:50.798840,24356,15,28,50,37.47505724,126.44231558,-99.0,139,85.26796,324.306097,7405,UAE323,55730,1415,278.5,1394.0,-49.75,69.25,----,----,----,116,101,89618D,----,departure,north,33L,2836.1,NOWGT,2019-12-24 15:27:14.684728,2019-12-24 15:29:01.798840
904,MLAT,2019-12-24 15:18:29.012408,2019.12.24 15:18:29.012408,15497,15,18,29,37.47107148,126.44586682,-99.0,----,91.201014,325.04658,4122,AAR951,55109,1979,592.5,951.5,-52.25,74.75,----,----,----,116,101,71BC21,----,departure,north,33L,2293.2999999999997,A,2019-12-24 15:17:17.684728,2019-12-24 15:18:46.060984
813,MLAT,2019-12-24 15:13:58.684728,2019.12.24 15:13:58.684728,11929,15,13,58,37.46886134,126.4478302,-99.0,150,84.807134,323.873284,7441,AAR979,54838,1191,766.0,706.0,-50.0,68.5,----,----,----,116,101,71BC13,----,departure,north,33L,1992.6,A,2019-12-24 15:12:51.422584,2019-12-24 15:14:19.798840
133,MLAT,2019-12-24 15:26:29.684728,2019.12.24 15:26:29.684728,22086,15,26,29,37.46805131,126.44856513,-99.0,118,85.471121,324.403877,4147,AJX8480,55589,648,831.5,616.0,-49.75,69.5,----,----,----,116,101,861B69,----,departure,north,33L,1881.6,B,2019-12-24 15:24:38.422584,2019-12-24 15:26:51.798840
160,MLAT,2019-12-24 15:46:40.684728,2019.12.24 15:46:40.684728,38784,15,46,40,37.46980548,126.44702017,-99.0,91,82.867741,325.446965,7104,APG5039,56800,661,694.5,810.5,-47.0,68.25,----,----,----,116,101,758560,----,departure,north,33L,2119.6000000000004,C,2019-12-24 15:45:39.684728,2019-12-24 15:47:00.536696
1192,MLAT,2019-12-24 15:48:50.274552,2019.12.24 15:48:50.274552,39927,15,48,50,37.47169375,126.44529283,-99.0,110,82.914489,324.20125,7432,AZG122,56930,673,542.0,1020.5,-48.5,67.25,----,----,----,116,101,4243C3,----,departure,north,33L,2379.0,A,2019-12-24 15:46:53.684728,2019-12-24 15:49:06.798840
899,MLAT,2019-12-24 15:15:56.684728,2019.12.24 15:15:56.684728,13470,15,15,56,37.46938705,126.44733667,-99.0,108,87.767448,324.272602,7102,BAV485,54956,1806,723.0,764.5,-51.25,71.25,----,----,----,116,101,888191,----,departure,north,33L,2065.5,C,2019-12-24 15:14:13.422584,2019-12-24 15:16:17.798840
763,MLAT,2019-12-24 15:39:05.012408,2019.12.24 15:39:05.012408,34188,15,39,5,37.47416139,126.44312561,-99.0,----,87.884157,324.727579,7106,CEB187,56345,902,350.0,1294.5,-50.75,71.75,----,----,----,116,101,75832A,----,departure,north,33L,2713.5,A,2019-12-24 15:36:53.422584,2019-12-24 15:39:18.323128
439,MLAT,2019-12-24 15:07:25.684728,2019.12.24 15:07:25.684728,6413,15,7,25,37.46818006,126.4484632,-99.0,114,81.084061,324.790897,7435,CSN8130,54445,1835,822.5,630.5,-46.75,66.25,----,----,----,116,101,781123,----,departure,north,33L,1898.5,C,2019-12-24 15:06:25.684728,2019-12-24 15:07:49.323128
43,MLAT,2019-12-24 15:01:18.684728,2019.12.24 15:01:18.684728,1035,15,1,18,37.4674505,126.44910157,-99.0,102,83.060972,324.061379,7430,ESR871,54078,165,879.0,549.5,-48.75,67.25,----,----,----,116,101,71C325,----,departure,north,33L,1799.7,C,2019-12-24 15:00:07.422584,2019-12-24 15:01:42.798840
3516,MLAT,2019-12-24 16:03:30.798840,2019.12.24 16:03:30.798840,1526,16,3,30,37.47472465,126.44261599,-99.0,131,85.937841,324.830467,7446,ETD873,57810,1504,305.0,1356.5,-49.5,70.25,----,----,----,116,101,89649D,----,departure,north,33L,2790.6,NOWGT,2019-12-24 16:02:14.684728,2019-12-24 16:03:42.060984
784,MLAT,2019-12-24 16:00:28.274552,2019.12.24 16:00:28.274552,173,16,0,28,37.47205317,126.44505143,-99.0,120,89.890558,324.851327,7411,ETH673,57628,1576,521.0,1060.5,-51.75,73.5,----,----,----,116,101,4004A,----,departure,north,33L,2424.0,A,2019-12-24 15:59:08.684728,2019-12-24 16:00:43.323128
727,MLAT,2019-12-24 15:57:52.798840,2019.12.24 15:57:52.798840,44082,15,57,52,37.47092128,126.44603312,-99.0,108,92.307232,325.147818,7122,KLM856,57472,1788,607.5,934.5,-52.75,75.75,----,----,----,116,101,484415,----,departure,north,33L,2271.2,A,2019-12-24 15:56:39.684728,2019-12-24 15:58:08.536696
750,MLAT,2019-12-24 15:31:42.422584,2019.12.24 15:31:42.422584,27396,15,31,42,37.47266471,126.44452035,-99.0,----,86.168802,324.327054,4166,TAX703,55902,1976,473.5,1128.0,-50.25,70.0,----,----,----,116,101,886283,----,departure,north,33L,2506.6000000000004,A,2019-12-24 15:30:09.422584,2019-12-24 15:31:57.536696
756,MLAT,2019-12-24 15:43:17.684728,2019.12.24 15:43:17.684728,37010,15,43,17,37.46655464,126.44990087,-99.0,123,76.353209,325.269252,7451,TWB613,56597,1824,949.5,450.0,-43.5,62.75,----,----,----,116,101,71C067,----,departure,north,33L,1677.7,C,2019-12-24 15:42:29.684728,2019-12-24 15:43:44.323128
1667,MLAT,2019-12-24 15:28:50.798840,2019.12.24 15:28:50.798840,24356,15,28,50,37.47505724,126.44231558,-99.0,139,85.26796,324.306097,7405,UAE323,55730,1415,278.5,1394.0,-49.75,69.25,----,----,----,116,101,89618D,----,departure,north,33L,2836.1,NOWGT,2019-12-24 15:27:14.684728,2019-12-24 15:29:01.798840
496,MLAT,2019-12-24 16:17:42.684728,2019.12.24 16:17:42.684728,7149,16,17,42,37.47006297,126.44675195,-83.0,114,85.325846,324.540382,7404,AAR987,58662,1527,671.0,839.5,-49.5,69.5,----,----,----,116,101,71BC36,----,departure,north,33L,2156.6,A,2019-12-24 16:16:37.684728,2019-12-24 16:18:03.323128
155,MLAT,2019-12-24 16:03:30.798840,2019.12.24 16:03:30.798840,1526,16,3,30,37.47472465,126.44261599,-99.0,131,85.937841,324.830467,7446,ETD873,57810,1504,305.0,1356.5,-49.5,70.25,----,----,----,116,101,89649D,----,departure,north,33L,2790.6,NOWGT,2019-12-24 16:02:14.684728,2019-12-24 16:03:42.060984
11,MLAT,2019-12-24 16:00:28.274552,2019.12.24 16:00:28.274552,173,16,0,28,37.47205317,126.44505143,-99.0,120,89.890558,324.851327,7411,ETH673,57628,1576,521.0,1060.5,-51.75,73.5,----,----,----,116,101,4004A,----,departure,north,33L,2424.0,A,2019-12-24 16:00:06.422584,2019-12-24 16:00:43.323128
774,MLAT,2019-12-24 17:10:20.684728,2019.12.24 17:10:20.684728,3305,17,10,20,37.47226775,126.44479394,-99.0,108,90.210864,324.019322,4172,KAL335,61820,406,497.5,1084.5,-53.0,73.0,----,----,----,116,101,71BE23,----,departure,north,33L,2456.6,A,2019-12-24 17:08:49.684728,2019-12-24 17:10:35.798840
814,MLAT,2019-12-24 17:05:41.684728,2019.12.24 17:05:41.684728,1600,17,5,41,37.46946216,126.44730449,-99.0,110,89.569107,324.313599,4116,VJC839,61541,1612,720.0,772.5,-52.25,72.75,----,----,----,116,101,888125,----,departure,north,33L,2073.9,C,2019-12-24 17:04:17.274552,2019-12-24 17:06:00.798840
1964,MLAT,2019-12-24 16:54:58.684728,2019.12.24 16:54:58.684728,14044,16,54,58,37.46974647,126.44707382,-99.0,110,83.872671,324.462322,7126,VJC975,60898,1859,699.5,804.0,-48.75,68.25,----,----,----,116,101,8880F4,----,departure,north,33L,2111.5,C,2019-12-24 16:53:44.422584,2019-12-24 16:55:18.798840
1497,MLAT,2019-12-24 17:56:11.274552,2019.12.24 17:56:11.274552,24022,17,56,11,37.47136116,126.44563615,-99.0,112,93.146726,324.94499,7457,GEC8385,64571,214,572.5,983.5,-53.5,76.25,----,----,----,116,101,3C70C4,----,departure,north,33L,2331.3,A,2019-12-24 17:54:45.422584,2019-12-24 17:56:26.536696
508,MLAT,2019-12-24 17:10:20.684728,2019.12.24 17:10:20.684728,3305,17,10,20,37.47226775,126.44479394,-99.0,108,90.210864,324.019322,4172,KAL335,61820,406,497.5,1084.5,-53.0,73.0,----,----,----,116,101,71BE23,----,departure,north,33L,2456.6,A,2019-12-24 17:08:49.684728,2019-12-24 17:10:35.798840
296,MLAT,2019-12-24 17:05:41.684728,2019.12.24 17:05:41.684728,1600,17,5,41,37.46946216,126.44730449,-99.0,110,89.569107,324.313599,4116,VJC839,61541,1612,720.0,772.5,-52.25,72.75,----,----,----,116,101,888125,----,departure,north,33L,2073.9,C,2019-12-24 17:04:17.274552,2019-12-24 17:06:00.798840
5048,MLAT,2019-12-24 19:57:06.160440,2019.12.24 19:57:06.160440,41681,19,57,6,37.4656105,126.45073771,-91.0,114,76.578799,324.701506,7413,----,71826,910,1024.0,345.5,-44.25,62.5,----,----,----,116,101,7BB039,----,departure,north,33L,1549.3,,2019-12-24 19:56:07.898296,2019-12-24 19:57:34.274552
87,MLAT,2019-12-24 19:16:10.274552,2019.12.24 19:16:10.274552,9299,19,16,10,37.46824443,126.44837201,-91.0,123,82.565504,324.240481,4117,KAL341,69370,1944,814.5,637.5,-48.25,67.0,----,----,----,116,101,71C077,----,departure,south,15L,1890.3000000000002,A,2019-12-24 19:16:32.323128,2019-12-24 19:14:12.422584
530,MLAT,2019-12-24 19:28:31.274552,2019.12.24 19:28:31.274552,19801,19,28,31,37.46487021,126.45138681,-83.0,116,76.026311,324.637538,7402,CKK258,70111,992,1081.0,263.5,-44.0,62.0,----,----,----,116,101,7805DD,----,departure,north,33L,1449.0,A,2019-12-24 19:27:28.274552,2019-12-24 19:28:59.798840
2614,MLAT,2019-12-24 20:40:41.684728,2019.12.24 20:40:41.684728,46420,20,40,41,37.47124314,126.44570589,-83.0,112,82.300137,323.025675,4332,PAC238,74441,969,578.5,970.0,-49.5,65.75,----,----,----,116,101,A55E46,----,departure,north,33L,2317.1,A,2019-12-24 20:39:14.012408,2019-12-24 20:41:00.323128
651,MLAT,2019-12-24 20:35:32.274552,2019.12.24 20:35:32.274552,38616,20,35,32,37.47218192,126.44490123,-83.0,121,91.021975,324.389148,4160,BAV493,74132,1741,507.0,1074.5,-53.0,74.0,----,----,----,116,101,888190,----,departure,north,33L,2443.2999999999997,C,2019-12-24 20:34:09.422584,2019-12-24 20:35:47.323128
28,MLAT,2019-12-24 21:09:51.684728,2019.12.24 21:09:51.684728,10331,21,9,51,37.46687651,126.44964337,-83.0,123,78.839235,325.856413,4324,JJA1162,76191,1881,927.0,485.5,-44.25,65.25,----,----,----,116,101,71C305,----,departure,north,33L,1720.0,C,2019-12-24 21:09:00.684728,2019-12-24 21:10:18.798840
2018,MLAT,2019-12-24 21:17:06.274552,2019.12.24 21:17:06.274552,17952,21,17,6,37.4689579,126.44774437,-83.0,110,85.036757,324.814787,7137,KAL541,76626,789,758.5,716.5,-49.0,69.5,----,----,----,116,101,71C045,----,departure,north,33L,2005.7,A,2019-12-24 21:16:04.422584,2019-12-24 21:17:24.798840
1129,MLAT,2019-12-24 20:38:24.684728,2019.12.24 20:38:24.684728,42897,20,38,24,37.4695909,126.44718111,-83.0,112,88.522596,324.424702,7113,PAC225,74304,134,709.0,787.0,-51.5,72.0,----,----,----,116,101,A87108,----,departure,north,33L,2091.9,B,2019-12-24 20:37:28.422584,2019-12-24 20:38:43.798840
2435,MLAT,2019-12-24 20:40:41.684728,2019.12.24 20:40:41.684728,46420,20,40,41,37.47124314,126.44570589,-83.0,112,82.300137,323.025675,4332,PAC238,74441,969,578.5,970.0,-49.5,65.75,----,----,----,116,101,A55E46,----,departure,north,33L,2317.1,A,2019-12-24 20:39:14.012408,2019-12-24 20:41:00.323128
1684,MLAT,2019-12-24 20:50:29.012408,2019.12.24 20:50:29.012408,60175,20,50,29,37.47784138,126.4397943,-83.0,----,92.253049,323.595911,7132,PAC997,75029,309,55.5,1702.5,-54.75,74.25,----,----,----,116,101,ABBA93,----,departure,north,33L,3217.2999999999997,A,2019-12-24 20:48:54.274552,2019-12-24 20:50:34.422584
25,MLAT,2019-12-24 21:48:51.684728,2019.12.24 21:48:51.684728,63168,21,48,51,37.46861458,126.44805014,-83.0,110,83.379029,324.642057,4176,VJC881,78531,242,786.0,678.5,-48.25,68.0,----,----,----,116,101,888172,----,departure,north,33L,1959.0,C,2019-12-24 21:47:28.684728,2019-12-24 21:49:12.798840
253,MLAT,2019-12-24 21:44:39.798840,2019.12.24 21:44:39.798840,57119,21,44,39,37.4638027,126.45233631,-91.0,83,79.42646,324.609073,5012,AAR8533,78279,1503,1165.0,145.0,-46.0,64.75,----,----,----,116,101,71BF88,----,departure,north,33L,1303.7,C,2019-12-24 21:43:57.422584,2019-12-24 21:45:10.388664
512,MLAT,2019-12-24 21:35:34.684728,2019.12.24 21:35:34.684728,43819,21,35,34,37.46756852,126.44899964,-91.0,104,82.53787,324.865807,4127,AAV601,77734,204,870.0,563.0,-47.5,67.5,----,----,----,116,101,758505,----,departure,north,33L,1815.6000000000001,C,2019-12-24 21:34:39.422584,2019-12-24 21:35:57.798840
1270,MLAT,2019-12-24 22:13:47.274552,2019.12.24 22:13:47.274552,20439,22,13,47,37.47021854,126.44662857,-91.0,106,85.325846,324.540382,7127,AAV771,80027,190,660.5,856.5,-49.5,69.5,----,----,----,116,101,7585D0,----,departure,north,33L,2177.0,C,2019-12-24 22:12:43.684728,2019-12-24 22:14:05.536696
44,MLAT,2019-12-24 22:42:52.422584,2019.12.24 22:42:52.422584,76430,22,42,52,37.46780992,126.44874215,-91.0,----,83.704839,323.746162,4330,ESR621,81772,1810,847.5,589.5,-49.5,67.5,----,----,----,116,101,71C029,----,departure,north,33L,1850.7,C,2019-12-24 22:41:56.684728,2019-12-24 22:43:17.323128
2304,MLAT,2019-12-24 22:05:28.684728,2019.12.24 22:05:28.684728,7553,22,5,28,37.46493995,126.45133853,-91.0,116,74.079771,324.75453,7131,ETH3728,79528,485,1076.5,271.0,-42.75,60.5,----,----,----,116,101,4008B,----,departure,north,33L,1457.8,A,2019-12-24 22:04:40.684728,2019-12-24 22:05:58.798840
1270,MLAT,2019-12-24 21:31:42.684728,2019.12.24 21:31:42.684728,37877,21,31,42,37.4691242,126.44759953,-91.0,112,85.036757,324.814787,4171,HVN441,77502,353,746.0,735.0,-49.0,69.5,----,----,----,116,101,888164,----,departure,north,33L,2028.2,C,2019-12-24 21:29:42.684728,2019-12-24 21:32:02.798840
556,MLAT,2019-12-24 21:09:50.012408,2019.12.24 21:09:50.012408,10297,21,9,50,37.46571243,126.45064116,-91.0,----,74.756271,325.35332,4324,JJA1162,76190,1881,1015.0,357.0,-42.5,61.5,----,----,----,116,101,71C305,----,departure,north,33L,1563.5,C,2019-12-24 21:09:00.684728,2019-12-24 21:10:18.798840
110,MLAT,2019-12-24 21:28:09.684728,2019.12.24 21:28:09.684728,32711,21,28,9,37.46716619,126.44938588,-91.0,127,83.234608,324.782407,7120,JJA2201,77289,1255,904.0,517.5,-48.0,68.0,----,----,----,116,101,71C337,----,departure,north,33L,1759.4,C,2019-12-24 21:27:05.684728,2019-12-24 21:28:33.536696
137,MLAT,2019-12-24 21:50:46.684728,2019.12.24 21:50:46.684728,65804,21,50,46,37.46761143,126.44897282,-91.0,131,81.373368,324.503248,4316,JJA3100,78646,787,867.5,567.5,-47.25,66.25,----,----,----,116,101,71C061,----,departure,north,33L,1820.8999999999999,C,2019-12-24 21:49:15.684728,2019-12-24 21:51:10.798840
1074,MLAT,2019-12-24 22:53:22.012408,2019.12.24 22:53:22.012408,98722,22,53,22,37.46774018,126.44882798,-91.0,----,83.153848,323.681338,4313,JNA221,82402,1890,855.0,581.5,-49.25,67.0,----,----,----,116,101,71BD64,----,departure,north,33L,1840.0,C,2019-12-24 22:51:46.684728,2019-12-24 22:53:46.274552
772,MLAT,2019-12-24 21:17:10.684728,2019.12.24 21:17:10.684728,18047,21,17,10,37.47232676,126.44475102,-91.0,100,94.191626,324.833564,7137,KAL541,76630,789,494.0,1090.5,-54.25,77.0,----,----,----,116,101,71C045,----,departure,north,33L,2464.1000000000004,A,2019-12-24 21:16:04.422584,2019-12-24 21:17:24.798840
960,MLAT,2019-12-24 22:01:18.684728,2019.12.24 22:01:18.684728,1618,22,1,18,37.46819615,126.44841492,-91.0,125,88.906201,323.806793,7416,QTR8983,79278,1371,818.0,632.5,-52.5,71.75,----,----,----,116,101,6A0DD,----,departure,north,33L,1902.4,A,2019-12-24 21:59:43.422584,2019-12-24 22:01:40.060984
1062,MLAT,2019-12-24 22:08:16.274552,2019.12.24 22:08:16.274552,11575,22,8,16,37.46988058,126.44689679,-91.0,99,86.720816,324.385518,4121,TWB161,79696,1829,684.0,819.5,-50.5,70.5,----,----,----,116,101,71C056,----,departure,north,33L,2132.7,C,2019-12-24 22:06:45.684728,2019-12-24 22:08:35.798840
926,MLAT,2019-12-24 21:38:48.422584,2019.12.24 21:38:48.422584,48721,21,38,48,37.46748269,126.44909084,-91.0,----,80.763931,324.194298,4141,VJC837,77928,1338,878.0,553.0,-47.25,65.5,----,----,----,116,101,8880DC,----,departure,north,33L,1803.1999999999998,C,2019-12-24 21:36:15.422584,2019-12-24 21:39:12.798840
2854,MLAT,2019-12-24 21:48:55.274552,2019.12.24 21:48:55.274552,63235,21,48,55,37.47052431,126.44634426,-91.0,108,87.711174,324.044667,4176,VJC881,78535,242,635.0,891.0,-51.5,71.0,----,----,----,116,101,888172,----,departure,north,33L,2219.3,C,2019-12-24 21:47:28.684728,2019-12-24 21:49:12.798840
1253,MLAT,2019-12-24 22:37:35.684728,2019.12.24 22:37:35.684728,64933,22,37,35,37.46806204,126.44855976,-91.0,93,83.523949,324.502194,4110,VJC925,81455,979,830.5,617.5,-48.5,68.0,----,----,----,116,101,8880EE,----,departure,north,33L,1882.8,C,2019-12-24 22:36:04.422584,2019-12-24 22:37:58.798840
963,MLAT,2019-12-24 21:40:44.684728,2019.12.24 21:40:44.684728,51565,21,40,44,37.46893644,126.44777656,-91.0,118,85.965836,324.229886,4167,VJC963,78044,1472,761.5,714.5,-50.25,69.75,----,----,----,116,101,888159,----,departure,north,33L,2002.1,C,2019-12-24 21:39:23.274552,2019-12-24 21:41:05.274552
168,MLAT,2019-12-24 23:16:44.060984,2019.12.24 23:16:44.060984,35476,23,16,44,37.46151745,126.42558932,-91.0,----,91.516733,324.22579,7117,AAR731,83804,1599,-1201.0,-109.0,-53.5,74.25,----,----,----,116,101,71BF36,----,departure,north,34R,2466.1,A,2019-12-24 23:14:21.536696,2019-12-24 23:17:00.274552
748,MLAT,2019-12-24 22:13:47.274552,2019.12.24 22:13:47.274552,20439,22,13,47,37.47021854,126.44662857,-91.0,106,85.325846,324.540382,7127,AAV771,80027,190,660.5,856.5,-49.5,69.5,----,----,----,116,101,7585D0,----,departure,north,33L,2177.0,C,2019-12-24 22:12:43.684728,2019-12-24 22:14:05.536696
990,MLAT,2019-12-24 22:35:56.274552,2019.12.24 22:35:56.274552,61093,22,35,56,37.46966064,126.4471221,-91.0,110,90.095089,324.942856,4301,ASV711,81356,1453,704.0,794.5,-51.75,73.75,----,----,----,116,101,71C255,----,departure,north,33L,2101.2,C,2019-12-24 22:33:58.684728,2019-12-24 22:36:14.798840
107,MLAT,2019-12-24 23:11:49.798840,2019.12.24 23:11:49.798840,24374,23,11,49,37.46046603,126.42654419,-91.0,95,87.786673,325.676356,4165,CEB181,83509,1683,-1117.0,-226.0,-49.5,72.5,----,----,----,116,101,7582B3,----,departure,north,34R,2322.0,C,2019-12-24 23:10:48.536696,2019-12-24 23:12:08.536696
1388,MLAT,2019-12-24 22:53:21.536696,2019.12.24 22:53:21.536696,98672,22,53,21,37.45673239,126.42982185,-91.0,----,80.73568,324.833564,7444,CES5050,82401,744,-826.5,-640.0,-46.5,66.0,----,----,----,116,101,79A03D,----,departure,north,34R,1816.0,C,2019-12-24 22:52:01.798840,2019-12-24 22:53:48.323128
22,MLAT,2019-12-24 22:56:44.060984,2019.12.24 22:56:44.060984,104777,22,56,44,37.45061696,126.43528819,-91.0,----,59.927039,324.851327,7110,ESR581,82604,349,-343.5,-1319.0,-34.5,49.0,----,----,----,116,101,71C269,----,departure,north,34R,982.1999999999999,C,2019-12-24 22:55:13.060984,2019-12-24 22:57:20.274552
402,MLAT,2019-12-24 22:31:09.684728,2019.12.24 22:31:09.684728,50807,22,31,9,37.46865213,126.44801795,-91.0,106,83.410131,324.02313,7134,ESR595,81069,1562,783.0,683.0,-49.0,67.5,----,----,----,116,101,71C325,----,departure,north,33L,1964.0,C,2019-12-24 22:29:31.684728,2019-12-24 22:31:32.323128
44,MLAT,2019-12-24 22:42:52.422584,2019.12.24 22:42:52.422584,76430,22,42,52,37.46780992,126.44874215,-91.0,----,83.704839,323.746162,4330,ESR621,81772,1810,847.5,589.5,-49.5,67.5,----,----,----,116,101,71C029,----,departure,north,33L,1850.7,C,2019-12-24 22:41:56.684728,2019-12-24 22:43:17.323128
88,MLAT,2019-12-24 22:51:15.274552,2019.12.24 22:51:15.274552,94423,22,51,15,37.45340109,126.43283665,-91.0,97,80.294769,325.914113,5271,ESR671F,82275,1594,-560.0,-1009.5,-45.0,66.5,----,----,----,116,101,71C023,----,departure,north,34R,1359.9,C,2019-12-24 22:49:52.274552,2019-12-24 22:51:48.798840
29,MLAT,2019-12-24 23:13:41.012408,2019.12.24 23:13:41.012408,28587,23,13,41,37.4585402,126.42821789,-91.0,----,85.560651,324.034169,4132,ESR823,83621,1419,-968.5,-439.5,-50.25,69.25,----,----,----,116,101,71C035,----,departure,north,34R,2061.9,C,2019-12-24 23:12:18.012408,2019-12-24 23:14:04.274552
